,position,company_name,rating,location,date_listed,salary
386,Employee Relations and Investigations Partner,Google,"4,3",Hamburg,Vor mehr als 30 Tagen,
387,Head of Business Intelligence (m/f/d),expondo GmbH,"4,5",Berlin,vor 10 Tagen,
388,Data Scientist / Analyst IT (w/m/d) Audit Center of Competen...,KPMG,"4,0",Berlin,Vor mehr als 30 Tagen,
389,(Senior) Web Analyst (f/m/d),"real,- Digital Payment & Technology Services GmbH",,Köln,vor 3 Tagen,
390,(Senior) Data Architect / Analyst (m/w/d),IUBH Internationale Hochschule GmbH,,München,vor 6 Tagen,
391,Business Analyst - Labor Planning,Amazon Deutschland Trans GmbH,"3,6",Krefeld,Vor mehr als 30 Tagen,
392,"Analyst, Commercial Support Office, Düsseldorf (permanent)",MUFG,,Düsseldorf,Vor mehr als 30 Tagen,
393,Commercial Analyst,VARO Energy,,Hamburg,Vor mehr als 30 Tagen,
395,Praktikant Strategie und Marktanalyse - Schwerpunkt Data Sci...,MTU Aero Engines AG,"4,1",München,Vor mehr als 30 Tagen,
396,Ocean Pricing Analyst,Damco,,Bremen,Vor mehr als 30 Tagen,
397,Werkstudent Grafikdesign (w/m/d),Weber Shandwick,,Berlin,Vor mehr als 30 Tagen,
398,Category Planning Manager,Wayfair,"3,2",Berlin,Gerade geschaltet,
399,Operational Risk Analyst (f/m/div) at solarisBank AG,solarisBank,,Berlin,vor 11 Tagen,
400,Sen. Digital Analyst,Flint Data,,München,Vor mehr als 30 Tagen,70.000 € - 82.000 € pro Jahr
402,Senior Business Analyst (m/w/d),ThoughtWorks,,Hamburg,Vor mehr als 30 Tagen,
403,Web Analyst,Adlytics,,Mannheim,Vor mehr als 30 Tagen,
406,Daten Analyst (m/w/d),Gerhard Schubert,,Crailsheim,Vor mehr als 30 Tagen,
407,VIE Production Data Analysis,Saint-Gobain,"3,9",Ladenburg,Vor mehr als 30 Tagen,
408,Developer – Data Warehouse (m/w/d),Business Consulting House GmbH & Co. KG,"4,7",Frankfurt am Main,vor 19 Tagen,
409,Referent Data Analyst BI & Visualization (m/w/d),DFV Deutsche Familienversicherung AG,"5,0",Frankfurt am Main,Vor mehr als 30 Tagen,
410,Internship at Process Analytics,Fresenius Kabi,"3,7",Bad Homburg vor der Höhe,Vor mehr als 30 Tagen,
420,Data-Analyst Reporting & Controlling Real Estate (m/w),control.IT Unternehmensberatung GmbH,,Deutschland,Vor mehr als 30 Tagen,
421,Product Analyst – Payments,Zalando,"3,1",Dortmund,Vor mehr als 30 Tagen,
422,Junior Digital Analyst (m/w/x),Plan.Net Gruppe für digitale Kommunikation GmbH &...,,München,vor 10 Tagen,
425,Computer Network Defense & Incident Response Analyst,COLSA,,Baden-Württemberg,Vor mehr als 30 Tagen,
426,Data Scientist / Big Data Engineer (m/f),CID GmbH,"4,0",Freigericht,Vor mehr als 30 Tagen,
427,NLP & ML Researcher (m/f),CID GmbH,"4,0",Freigericht,Vor mehr als 30 Tagen,
429,Wirtschaftsinformatiker/ Business Intelligence Analyst im Un...,Roller GmbH & Co. KG,"2,8",Crailsheim,vor 3 Tagen,
430,BI Analyst (m/w/d),Oswald Iden Engineering GmbH & Co. KG,,Hamburg,vor 11 Tagen,
431,Sales Analyst (m/w/d) bei jameda,Hubert Burda Media,"4,1",München,vor 24 Tagen,
432,Senior Data Scientist,RELX Group,,Karlsruhe,vor 28 Tagen,
433,Intern Global Shipping (f/m/d),UniCredit Bank,"3,9",Hamburg,Vor mehr als 30 Tagen,
434,Business Intelligence ETL-Spezialist (m/w/d),babymarkt.de,"3,3",Bochum,Vor mehr als 30 Tagen,
435,Systems Engineer (m/f/x),freshworks,,Berlin,vor 17 Tagen,
436,Securities and Derivatives Officer (fixed term),CITI,"3,9",Frankfurt am Main,Vor mehr als 30 Tagen,
437,DATA ANALYST/ DATA SCIENTIST (M/W/D),Acxiom,,München,Vor mehr als 30 Tagen,
438,Entrepreneur in Residence - Intern,Paintgun,,Home Office,vor 3 Tagen,
440,Process Optimization & Digital Solutions Analyst (m/f/d),Allianz Global Corporate & Specialty,"3,9",München,vor 27 Tagen,
441,Junior Campaign Analyst (m/w/d) im Bereich Data Driven Sales...,Datalogue GmbH,,Hamburg,vor 20 Tagen,
442,Business Development & Strategy Analyst (m/f/d),RTL Group GmbH,,Köln,Vor mehr als 30 Tagen,
443,Team Lead Business Intelligence,Babbel,,Berlin,Vor mehr als 30 Tagen,
445,Capacity Management Analyst,Takeaway.com,"3,8",Berlin,vor 27 Tagen,
446,Business Analyst for Warrants Market Making,CITI,"3,9",Frankfurt am Main,Vor mehr als 30 Tagen,
447,Senior Product Intelligence Analyst DACH (m/f/d),HelloFresh,"3,2",Berlin,vor 21 Tagen,
448,HR Payroll Analyst (m/f/d),Clarios,,Hannover,vor 10 Tagen,
449,Data Analyst (m/w/d),Compusoft Deutschland AG,,Rimbach,Vor mehr als 30 Tagen,
450,Praktikum - BI / Data Analyst (m/w/d) mit Fokus auf Tableau...,DataGuard,"4,5",München,vor 20 Tagen,
451,Senior Data Engineer,Trade Republic Bank GmbH,,Berlin,vor 1 Tag,
452,"Global Supply Analyst, Procurement Systems (m/w/d) - Gigafac...",Tesla,"3,5",Berlin,Vor mehr als 30 Tagen,
453,Data Analyst (m/w/d),PALTRON GmbH,,Köln,vor 21 Tagen,
